task_id	hash	native_id	name	status	exit	realtime	peak_vmem	peak_rss
1236	1c/cc4000	2256364	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 8m 27s	9.3 GB	8.6 GB
1413	b2/c19e81	2256598	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 35s	41.7 GB	41 GB
2025	23/3e32b0	2256610	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	45.4s	4.5 GB	3.7 GB
974	4e/1aefa4	2256110	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 7m 21s	1.3 GB	577.2 MB
256	77/756348	2256357	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 12m 29s	9.9 GB	9.3 GB
1402	76/18750a	2256574	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 43s	28.2 GB	27.3 GB
1933	cf/8101e0	2256611	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 26s	2.9 GB	2 GB
350	6b/9b2a9f	2256079	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 14m 44s	1.3 GB	672.3 MB
906	ac/935b79	2256586	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 53s	7.4 GB	6.6 GB
585	a4/e7c04e	2256434	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 44m 30s	7 GB	6.3 GB
2585	5c/68ae79	2256549	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	43m 1s	5.4 GB	4.6 GB
532	8b/e02415	2256179	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 40m 58s	1.2 GB	556.1 MB
603	95/3a5328	2256106	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 17m 44s	1.3 GB	579.9 MB
938	9e/644993	2256186	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 41m 4s	1.2 GB	556.1 MB
1047	20/7c464b	2256415	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 1m 37s	9.3 GB	8.6 GB
1001	a5/383be9	2256153	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 47m 23s	1.2 GB	556.2 MB
2657	39/3e5790	2256324	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 40s	10.3 GB	9.6 GB
1304	72/9aecdd	2256603	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 17s	28.3 GB	27.4 GB
2215	d6/62d4b9	2256477	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 37m 16s	7 GB	6.3 GB
1057	c0/75b89e	2256065	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 29m 39s	1.5 GB	795.2 MB
1309	f0/f48028	2256067	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 29m 20s	1.5 GB	795.5 MB
1034	38/3af2a8	2256266	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	57m 43s	27.4 GB	26.5 GB
1914	4e/f9b650	2256632	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	25.2s	3.9 GB	3.2 GB
1592	0b/e8c202	2256534	run_method (papalexi/eccite_screen/gene+liscovitch_method)	COMPLETED	0	57m 53s	4.9 GB	4.2 GB
1770	d2/b06550	2256631	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	51s	4.1 GB	3.5 GB
700	98/6bc716	2256201	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 41m 16s	1.2 GB	556.1 MB
1601	2f/dd5cc1	2256630	run_method (papalexi/eccite_screen/gene+weissman_method)	COMPLETED	0	2m 3s	18.2 GB	17.5 GB
325	50/0d950a	2256600	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	24m 16s	10.5 GB	9.7 GB
966	38/c3b636	2256202	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 42m 1s	1.2 GB	556.2 MB
972	ba/35b3c7	2256637	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 31s	27.4 GB	26.7 GB
338	af/339fb0	2256618	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	16m 46s	25.8 GB	24.9 GB
2413	0a/8eed14	2256641	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.4s	1.1 GB	397.3 MB
767	4c/e8a575	2256504	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 10s	7 GB	6.3 GB
1067	99/778869	2256609	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	26m 2s	9.8 GB	9 GB
1418	92/7494b5	2256455	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 57m 19s	9.3 GB	8.6 GB
2032	39/75611d	2256645	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	56.1s	4.5 GB	3.7 GB
424	a0/3b6b1e	2256426	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 7m 18s	9.9 GB	9.3 GB
1435	57/c26393	2256052	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 42m 5s	1.5 GB	788 MB
2031	f9/b6089c	2256644	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 13s	2.7 GB	1.9 GB
1805	be/8cfd3e	2256647	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	51.1s	4.1 GB	3.5 GB
397	37/3a81aa	2256269	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	1h 7m 8s	27.6 GB	26.7 GB
1335	95/49d14c	2256287	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	1h 1m 27s	27.5 GB	26.5 GB
2167	c1/ed73bf	2256345	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	14m 19s	19 GB	18.2 GB
1127	bf/3aeb57	2256090	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 40m 26s	1.5 GB	795.9 MB
883	91/dab97d	2256124	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 26m 7s	1.3 GB	579.8 MB
1228	1d/ff20d4	2256621	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 52s	9.8 GB	9 GB
433	6c/f7ca04	2256653	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 30s	38.7 GB	38 GB
710	f5/7c6624	2256634	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 34s	7.4 GB	6.6 GB
1546	22/60d8b0	2256541	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 14m 16s	1.1 GB	386.2 MB
533	54/09e9b8	2256135	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 16m 15s	1.3 GB	575.9 MB
1206	70/57d925	2256635	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 23s	28.2 GB	27.3 GB
1686	48/76295e	2256663	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	50.9s	4.1 GB	3.5 GB
1073	8b/ea434e	2256638	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 22s	28.2 GB	27.3 GB
450	50/8abc2e	2256640	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	17m 20s	25.8 GB	24.9 GB
2576	99/419daf	2256205	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 14s	1.2 GB	451.2 MB
2301	b2/14f14e	2256666	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.4s	1.1 GB	467.5 MB
512	97/335773	2256055	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 56m	1.4 GB	721.2 MB
1375	03/3f77de	2256636	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 13s	9.8 GB	9 GB
2108	65/a78f8c	2256625	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	30m 9s	29.2 GB	28.3 GB
942	2b/f51add	2256523	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 9s	7 GB	6.3 GB
1257	d8/59d4fc	2256487	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 3m 16s	9.3 GB	8.6 GB
1493	59/e648f9	2256646	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	18m 45s	28.2 GB	27.3 GB
2049	18/6cbe92	2256675	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	25.5s	4.4 GB	3.7 GB
1255	58/b62845	2256651	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 56s	28.2 GB	27.3 GB
1530	3b/1cf8aa	2256480	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 8m 57s	9.3 GB	8.6 GB
2179	f2/9dff71	2256576	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 6m 16s	7.3 GB	6.4 GB
632	d8/92aa05	2256657	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	14m 8s	18.8 GB	18 GB
1053	5f/85147f	2256642	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 30s	9.8 GB	9 GB
1840	6f/e0670b	2256679	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	55.7s	4.1 GB	3.5 GB
1843	de/b49358	2256680	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	51s	4.3 GB	3.6 GB
1644	b5/638860	2256682	run_method (papalexi/eccite_screen/protein+permutation_test)	COMPLETED	0	11.6s	1.1 GB	387 MB
1645	e3/9f5ef2	2256683	run_method (papalexi/eccite_screen/protein+nb_regression)	COMPLETED	0	11.4s	1.1 GB	386.3 MB
1841	1b/b7ec91	2256678	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 8s	4.2 GB	3.5 GB
689	01/b846f3	2256656	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 23s	7.4 GB	6.6 GB
390	08/8c99d1	2256307	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	55m 42s	27.6 GB	26.7 GB
415	34/1eac94	2256660	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	16m 37s	25.8 GB	24.9 GB
1462	a8/f0ed32	2256687	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 23s	41.7 GB	41 GB
1278	f8/945b84	2256502	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 5m 26s	9.3 GB	8.6 GB
1958	a5/9e9333	2256695	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	23.6s	4.3 GB	3.6 GB
1274	11/f3496e	2256165	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 31m 14s	1.5 GB	795.8 MB
1313	5e/c26317	2256500	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 10m 18s	9.3 GB	8.6 GB
1323	d0/ff56da	2256178	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 31m 27s	1.5 GB	788.1 MB
1017	b8/82edcd	2256677	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 19s	18.8 GB	18 GB
1141	ad/5848c9	2256130	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 41m 21s	1.5 GB	795.8 MB
649	bd/f086ee	2256314	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	58m 30s	19.2 GB	18.3 GB
1970	74/fd0952	2256701	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	24.9s	4 GB	3.3 GB
686	59/953e2c	2256270	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 41m 35s	1.2 GB	556 MB
1806	e0/928f01	2256699	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 8s	4.2 GB	3.5 GB
298	45/d27921	2256503	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 8m 25s	9.9 GB	9.3 GB
1158	5e/54b806	2256664	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 37s	9.8 GB	9 GB
2692	4e/baf871	2256379	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 27s	10.4 GB	9.6 GB
2307	db/e03047	2256388	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	15.6s	1.2 GB	500.4 MB
2488	8c/4b8344	2256709	run_method (schraivogel/ground_truth_tapseq/gene+liscovitch_method)	COMPLETED	0	12.5s	1.1 GB	410.9 MB
287	6b/858637	2256199	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 31m 24s	1.3 GB	672.2 MB
2569	09/33c686	2256224	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 13m	1.2 GB	448.4 MB
1445	38/e9c15b	2256671	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	22m 59s	9.8 GB	9 GB
248	14/6e751c	2256670	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	23m 57s	10.5 GB	9.7 GB
1460	93/0f2f0c	2256519	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 1m	9.3 GB	8.6 GB
1722	24/ca59ba	2256714	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 4s	4.2 GB	3.5 GB
1876	ad/b38702	2256715	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 7s	4.2 GB	3.5 GB
1468	9e/07104c	2256340	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	52m 49s	27.5 GB	26.5 GB
1380	d5/75ebe9	2256091	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 17m 7s	1.5 GB	841.9 MB
1968	52/e9dcc5	2256719	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 6s	2.7 GB	1.9 GB
2005	ee/96f6e0	2256721	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	25.6s	4.4 GB	3.7 GB
1106	86/9a24af	2256213	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 27m 3s	1.5 GB	795.6 MB
1441	a4/d99dfe	2256718	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 32s	41.7 GB	41 GB
743	86/dcda93	2256226	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 15m 51s	1.3 GB	579.3 MB
1710	c5/e2992c	2256724	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	48.6s	4.3 GB	3.6 GB
678	30/824925	2256722	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 31s	27.4 GB	26.7 GB
1751	13/b9413b	2256726	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 9s	2.5 GB	1.7 GB
1963	22/23b69e	2256729	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	30.9s	4.4 GB	3.7 GB
1961	5d/b481ab	2256728	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 6s	2.7 GB	1.9 GB
1442	eb/04c70a	2256216	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 31m 19s	1.5 GB	794.9 MB
793	0f/4cef29	2256700	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	16m 20s	18.8 GB	18 GB
1874	23/0da8fb	2256733	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	24.6s	4.1 GB	3.5 GB
273	c9/91f44d	2256235	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 16m 54s	1.3 GB	671.9 MB
2237	5b/efaeae	2256393	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 14s	19 GB	18.2 GB
1545	de/0a6722	2256732	run_method (papalexi/eccite_screen/gene+weissman_method)	COMPLETED	0	2m 29s	18.2 GB	17.5 GB
257	cd/c69397	2256358	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	51m 34s	27.5 GB	26.7 GB
2283	43/c107f6	2256684	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	31m 27s	29.2 GB	28.3 GB
1286	ce/ea8c30	2256326	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	1h 7m 58s	27.4 GB	26.5 GB
1919	2a/2654b6	2256738	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 9s	2.7 GB	1.9 GB
1707	7b/2558cb	2256742	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	54.6s	4.1 GB	3.5 GB
2034	86/320ec0	2256401	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	13m 55s	4.7 GB	3.6 GB
2257	ec/1de0a8	2256583	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 40m 3s	7 GB	6.3 GB
2711	df/104e62	2256673	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	42m 56s	5.4 GB	4.6 GB
2266	e0/2626a8	2256744	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 44s	29.8 GB	29.1 GB
284	93/ebcbaa	2256539	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 8m 57s	9.9 GB	9.3 GB
2265	2d/6f9a6f	2256406	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 15s	19.1 GB	18.2 GB
2362	00/cb05a4	2256749	run_method (schraivogel/ground_truth_tapseq/gene+liscovitch_method)	COMPLETED	0	12.3s	1 GB	368.9 MB
375	c4/6f4669	2256529	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 13m 52s	9.9 GB	9.3 GB
1855	33/531939	2256748	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 5s	4.2 GB	3.5 GB
1927	fe/782e03	2256753	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	48.3s	4.5 GB	3.7 GB
2007	8b/0f1779	2256754	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	23.7s	4.3 GB	3.6 GB
967	95/5204a7	2256257	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 14m 53s	1.3 GB	578.5 MB
724	66/f6af23	2256736	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	16m 59s	7.4 GB	6.6 GB
1597	bb/bc4448	2256743	run_method (papalexi/eccite_screen/gene+schraivogel_method)	COMPLETED	0	9m 33s	13.5 GB	12.7 GB
1238	43/08a1ee	2256752	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 29s	41.7 GB	41 GB
2175	8a/7038de	2256759	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 59s	29.8 GB	29.1 GB
1204	17/4b798d	2256242	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 25m 30s	1.5 GB	788 MB
638	62/b7bf04	2256271	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 15m 28s	1.3 GB	582 MB
274	a1/cdb1de	2256190	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 11m 10s	1.4 GB	708.2 MB
977	a9/912a50	2256624	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 54s	7 GB	6.3 GB
2195	e6/34600f	2256429	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 8s	19.1 GB	18.2 GB
1739	8e/ecfb48	2256766	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	28.7s	4.2 GB	3.6 GB
2398	90/9ef5b8	2256448	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	14.1s	1.2 GB	500.1 MB
496	6b/bf8009	2256762	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 21s	38.7 GB	38 GB
1320	c3/6a4dbf	2256581	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 1m 8s	9.3 GB	8.6 GB
1534	f1/405b6d	2256171	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 17m 59s	1.5 GB	834 MB
2168	14/8b0125	2256764	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 48s	29.8 GB	29.1 GB
550	e1/a37d28	2256633	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 27s	7 GB	6.3 GB
776	d3/ca9bfb	2256769	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 29s	27.4 GB	26.7 GB
695	45/f94ee3	2256755	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 51s	18.8 GB	18 GB
389	fd/a1ceef	2256562	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 14m 19s	9.9 GB	9.3 GB
2374	c6/5b397e	2256775	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	35.3s	1.8 GB	965.3 MB
2311	92/0550f6	2256778	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	35.6s	1.8 GB	1001.9 MB
979	c4/00c87b	2256773	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 26s	27.4 GB	26.7 GB
2557	e2/51af25	2256716	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	42m 51s	5.4 GB	4.6 GB
440	26/61635d	2256772	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 20s	38.7 GB	38 GB
2310	82/bef93f	2256777	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 43s	1.1 GB	412.2 MB
2631	ed/3e9e6a	2256016	run_method (simulated/experiment_1/gene+permutation_test)	COMPLETED	0	4h 37m 14s	1.1 GB	392.9 MB
1830	44/894945	2256783	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	28s	4.2 GB	3.6 GB
869	32/372861	2256298	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 11m 54s	1.3 GB	597.4 MB
2454	93/4d3ac4	2256457	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	15.1s	1.2 GB	500.1 MB
2238	58/a56e95	2256779	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 12s	29.8 GB	29.1 GB
277	a5/467ce2	2256573	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 14m 15s	9.9 GB	9.3 GB
1039	15/618470	2256756	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 30s	9.8 GB	9 GB
934	03/c5f9f3	2256761	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m 9s	7.4 GB	6.6 GB
229	22/1ff30b	2256389	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	55m 12s	27.6 GB	26.7 GB
1065	6a/93a900	2256208	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 17m 11s	1.5 GB	836.8 MB
725	ab/adc539	2256654	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 22s	7 GB	6.3 GB
2299	02/26a8b4	2256794	run_method (schraivogel/ground_truth_tapseq/gene+liscovitch_method)	COMPLETED	0	12.1s	1.1 GB	407.6 MB
1337	5b/c54221	2256289	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 26m 50s	1.5 GB	795.8 MB
2335	7a/0fa2f9	2256463	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	15s	1.2 GB	500.1 MB
1040	36/9521bb	2256594	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 9m 54s	9.3 GB	8.6 GB
1685	6a/709390	2256798	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	24.6s	4.1 GB	3.5 GB
1505	1d/b3771a	2256280	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 36m 32s	1.5 GB	788.1 MB
2625	30/62f148	2256306	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 10m 13s	1.2 GB	450.8 MB
1021	28/068cca	2256795	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 32s	27.4 GB	26.7 GB
2380	94/062f40	2256799	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 44s	1.1 GB	412.2 MB
1188	10/ebf2fb	2256396	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	56m 51s	27.5 GB	26.5 GB
384	d4/569877	2256800	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	2m 29s	38.7 GB	38 GB
1079	24/9af9ab	2256230	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 9m 18s	1.5 GB	828.8 MB
2433	02/cb06e4	2256469	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	14.4s	1.2 GB	500.1 MB
1119	1c/9c28d4	2256802	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	2m 49s	41.7 GB	41 GB
2513	87/ef8746	2256305	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 13m 53s	1.2 GB	449.9 MB
726	73/ec933c	2256399	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	57m 38s	19.2 GB	18.3 GB
764	e4/efafe2	2256312	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 6m 57s	1.3 GB	579.2 MB
2449	12/ab87b6	2256810	run_method (schraivogel/ground_truth_tapseq/gene+permutation_test)	COMPLETED	0	1m 8s	1.1 GB	391.3 MB
2051	d5/8720c3	2256816	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	53.3s	4.4 GB	3.7 GB
1853	d7/400a2c	2256817	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	26.3s	4.2 GB	3.6 GB
2554	54/e22f33	2256062	run_method (simulated/experiment_1/gene+permutation_test)	COMPLETED	0	4h 26m 40s	1.1 GB	393.4 MB
344	f8/160ee8	2256253	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 53m 11s	1.4 GB	713.7 MB
679	b1/9059e3	2256360	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 40m 58s	1.2 GB	556.2 MB
2563	a9/4b3d99	2256780	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	21m 55s	21.1 GB	20.2 GB
392	69/e5c793	2256309	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 16m 20s	1.3 GB	672.4 MB
